"","new_col"
"8287","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI1,3NS0,1DO0"
"8288","8EGM1,7EGY1,4EGV1,11LR1,1FN1,2EGQ1"
"8289","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ0"
"8290","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO0,3APW1,3BFM1,3BIW1,9EGQ0,13BW1,1BT1,3BKV1,3CDO0,2EGQ1,1CL0,7EGP1,3BNT1"
"8291","8EGO0,11LV0,4EGM0,4EGM0,12JN0,7EGP1,1BD1,14EIQ0,13CK0,3QU1,4EGM1,1DG0,13BW1,6EGM0,12HI0,1CG0,8EGO0,7EGP1,3ARZ1,3ASW1,9EGO0"
"8292","8EGM1,7EGQ1,4EHJ0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EHJ1,13DY0,3CUZ0,2EGR1,9EGQ1,7EGQ0,13DE0,13CI1,3APY1,13CT0"
"8293","8EGM1,7EHI0,11LR0,4EGQ0,7EHI1,4EGQ0,13CT0,11JV0,2EGQ0,8EGM0,2EGQ0,14EIQ0"
"8294","8EGN0,11LV0,4EHI1,1BJ1,2EGS1,1DG0,13EY0,7EGW1,14EIQ1,3CLV0"
"8295","8EGM1,7EGQ1,4EGN0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGN0,7EGQ0,3BGN1,2EGS0,3DIM0,3CWZ1"
"8296","8EGM1,7EGQ1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE1,2EGQ1,14EIQ1,3DQR0,3ADZ1,9EGQ1,13BW1,1CI1"
"8297","8EGM1,7EGY1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGX0,7EGY0,3BGN1,2EGR1,13CJ0"
"8298","8EGM1,7EGP0,11LR0,4EGQ0,7EGP1,4EGQ0,13CT0,11JV0,2EGQ0,8EGM0,2EGQ0,14EHQ0"
"8299","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGZ1,1BD0,6EGQ0,4EHJ0,6EGQ0,6EGQ0"
"8300","8EGM1,7EGY1,4EHJ0,11LR0,12HX0,13BN1,1BF0,7EGY0,14EIQ0,2EGQ0,8EGM0,4EHJ1,13CK0,13CH0,1AV0"
"8301","8EGM1,7EGS0,11LR0,4EGX1,1BR1,7EGS0,14EIQ0,12HU0,4EGX0,2EGQ1,14EIQ1,5T0,13FK0,14EIQ0,1BT1,1CM0,1CG1"
"8302","8EGM1,7EGW1,4EHI1,11LR0,12HV1,14EIQ1,1BC1,1EF0,4EHI1"
"8303","8EGQ0,11LV0,4EGV0,4EGV1,1BD1,7EGY1,1CG1,13BW1,12HK0,2EGQ0,3ACO0,6EGM1,1CI0,3YZ1"
"8304","8EGM1,7EHI0,11LR0,4EGX1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV0,3CDY1,2EGQ0,3CNT1,1BL0,3DFT0,7EHI0"
"8305","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8306","8EGN0,11LV0,4EGU0,4EGU0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGR0,1DI0,6EGR1,3DNZ0"
"8307","8EGM1,7EGP0,11LR0,4EHJ1,1BR0,14EHR1,1AV1"
"8308","8EGN0,11LV0,4EGQ0,4EGQ0,12JN0,7EGS0,12IX0,14EHU0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8309","8EGQ0,11LV0,4EGN0,4EGN0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGR0,1DI0,6EGR1,3DNZ0"
"8310","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO1,1DQ0,11HL0,4EGX0,3BDM1,2EGQ0,7EGP0,14EIQ0,3CWX1,3DHT1,3DRZ1"
"8311","8EGM1,7EGS0,11LR0,4EGX1,1BR0,14EIQ0,1AZ0,4EGX0,13EI0,14EIQ0,9EGQ0,3QW1,13CD1,13CH1,14EIQ0,7EGS0,4EGX0,13CK1,7EGS0"
"8312","8EGM1,7EHI0,11LR0,4EGP0,7EHI1,4EGP0,13CT0,11JV0,2EGS0,8EGM0,2EGS1,1AS1,9EGQ0,3BCG1"
"8313","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ1,1CE1"
"8314","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGS0,12IX0,14EIQ0,13BZ1,2EGQ0,7EGS0,6EGQ0,13CE1,4EGX0"
"8315","8EGQ0,11LV0,4EGT0,4EGT0,12JN0,7EGW1,1BD1,14EIQ0,13CK0,3QU1,4EGT1,1DG0,13BW0"
"8316","8EGM1,7EGP0,11LR0,4EHJ1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EHJ0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO0,3APW1,3BFM1,3BIW1,9EGQ0,13BW1,1BT1,3BKV1,3CDO0,2EGQ1,1CL0,7EGP1,3BNT1"
"8317","8EGM1,7EGT0,11LR0,4EGV1,1BR1,7EGT1,1DY0,12HV0,14EIQ1,4EGV0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO1,1DQ0,11HL0,4EGV0,3BDM1,2EGQ0,7EGT0,14EIQ0,3CWX1,3DHT1,3DRZ0,1CQ1,3DNO0"
"8318","8EGN0,11LV0,4EGM0,4EGM0,12JN0,7EGT0,12IX0,14EGS0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8319","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO1,1DQ0,11HL0,4EGX0,3BDM1,2EGQ0,7EGP0,14EIQ0,3CWX0,3CST0,4EGX1,1CU1,1DO0,3BNZ0"
"8320","8EGM1,7EGQ1,4EGV1,11LR0,12HV0,14EIQ1,1BJ0,1AV1,8EGM0,4EGV1,3DNT0,2EGQ0,7EGQ1,1BH1"
"8321","8EGP0,11LV0,4EGW1,1BJ0,14EIQ0,3AFS1"
"8322","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8323","8EGO0,11LV0,4EGX0,4EGX0,12JN0,7EGS0,12IX0,14EGU0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ0"
"8324","8EGO0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8325","8EGN0,11LV0,4EHI1,1BJ1,2EGT0,7EGW0,1DT0,3DLT0,12GK1,1CM1"
"8326","8EGM1,7EHI0,11LR0,4EGX1,1BR1,7EHI1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO1,1DQ1,3CUY0,3BLS0,3BCF1,2EGQ1"
"8327","8EGM1,7EGY1,4EGV1,11LR1,1FN0"
"8328","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGQ1,1BD1,14EHS1,3DER0,9EGN1,1BQ1,1CI0"
"8329","8EGQ0,11LV0,4EGP0,4EGP0,12JN0,7EGR0,12IX0,14EHU0,13BZ0,3MO1,6EGP0,1DI0,6EGP0,1BZ1,1CE0,4EGP0"
"8330","8EGM1,7EGT0,11LR0,4EGR0,7EGT1,4EGR0,13CT0,11JV0,2EGQ0,8EGM0,2EGQ0,14EIQ0"
"8331","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGS0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8332","8EGM1,7EGY1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGY0,4EGV0,14EIQ1,3ANV1,3DWZ0,3BEX1,1BT0,3BFI1,3CGN1,3CKP1,13AI1,13CQ1,3DHX1"
"8333","8EGM1,7EGY1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGX0,7EGY0,3BGN0,3BEW0,3BEM0,13DW0,1BU1,13CF1,3ASV1"
"8334","8EGM1,7EGT0,11LR0,4EHJ1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV0,3CDY1,2EGQ0,3CNT0,7EGT0,1BL0,7EGT1,3CKL0,1BF0,1BD1"
"8335","8EGM1,7EGQ1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGX0,7EGQ0,3BGN0,3BEW0,3BEM0,13DW0,1BU1,13CF1,3ASV1"
"8336","8EGM1,7EGT0,11LR0,4EGN0,7EGT1,4EGN0,13CT0,11JV0,2EGQ0,8EGM0,2EGQ0,14EIQ0"
"8337","8EGM1,7EGY1,4EGU0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGU1,13DY0,3CUZ1,3DJY1,3DQV0,1DV0,7EGY0,1BL1,1CD0"
"8338","8EGM1,7EGS0,11LR0,4EHJ1,1BR1,7EGS0,14EIQ0,12HU0,4EHJ0,2EGQ1,14EIQ1,5T0,13FK0,14EIQ0,1BT1,1CM0,1CG0,3AGX1,12GI0,1CE0,13CQ1,2EGQ1,3CMS1"
"8339","8EGM1,7EGQ1,4EHJ0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EHJ1,13DY0,3CUZ1,3DJY0,3DGW0,7EGQ1,9EGQ1,3DGJ0,3DFJ0,13CL1"
"8340","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO0,3APW1,3BFM1,3BIW0,7EGP1"
"8341","8EGM1,7EGQ1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGX0,7EGQ0,3BGN0,3BEW0,3BEM0,13DW1"
"8342","8EGM1,7EGP0,11LR0,4EHJ1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EHJ0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO0,3APW1,3BFM1,3BIW1,9EGQ0,13BW1,1BT1,3BKV1,3CDO1,3CQV1,3CSZ0"
"8343","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8344","8EGM1,7EGN0,11LR0,4EGM0,7EGN0,13CT0"
"8345","8EGM1,7EGU0,11LR0,4EGX1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGO0,7EGU0"
"8346","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGS0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8347","8EGM1,7EHI0,11LR0,4EGX1,1BR0,14EIQ0,1AZ0,4EGX0,13EI0,14EIQ0,9EGQ0,3QW1,13CD1,13CH1,14EIQ0,7EHI0,4EGX0,13CK0,3ANT0"
"8348","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8349","8EGM1,7EGZ1,4EGV1,11LR1,1FN0"
"8350","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EIQ0,13BZ1,2EGQ0,7EGU0,6EGQ0,13CE1,4EGX0"
"8351","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGV0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8352","8EGP0,11LV0,4EGU0,4EGU0,12JN0,7EGZ1,1BD1,14EIQ0,13CK0,3QU1,4EGU1,1DG0,13BW1,6EGM0,12HI0,1CG0,8EGP0,7EGZ1,3ARZ1,3ASW1,9EGQ1,10EGN1,7EGZ1,3CGR0"
"8353","8EGP0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO0,3UW1,1AZ0"
"8354","8EGM1,7EGU0,11LR0,4EGQ0,7EGU0,13CT0"
"8355","8EGN0,11LV0,4EGU0,4EGU0,12JN0,7EGQ1,1BD1,14EGV0,13CK0,3QU1,4EGU1,1DG0,13BW0"
"8356","8EGP0,11LV0,4EGO0,4EGO0,12JN0,7EGT0,12IX0,14EIQ0,13BZ1,2EGQ0,7EGT0,6EGQ0,13CE1,4EGO0"
"8357","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGW1,1BD1,14EIQ0,13CK0,3QU1,4EGX0,1CI1,1DG1"
"8358","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO0,3APW1,3BFM1,3BIW1,9EGQ0,13BW1,1BT1,3BKV1,3CDO0,2EGQ1,1CL0,7EGP1,3BNT1"
"8359","8EGP0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO0,3UW1,1AZ0"
"8360","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ0"
"8361","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGQ1,1BD1,14EIQ0,13CK1,1CQ1,3DPU0,13CT1,8EGN0,2EGQ0,4EGX0"
"8362","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGS0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8363","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGU0,7EGU1,2EGQ0,3DKS0,12IZ0,3CRU0,3CQX0,11LQ0,1CM1,1CS1,6EGS0,12GK0,2EGQ0,6EGS1,3AJL1"
"8364","8EGN0,11LV0,4EGS0,4EGS0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8365","8EGM1,7EGW1,4EGV1,11LR0,12HV0,14EIQ1,1BJ0,1AV1,8EGM0,4EGV1,3DNT0,2EGQ0,7EGW0,3DHY0,3CTU0,3BGV1,13DE0,1BD0,3CJX0,3BLR0,3BIZ0"
"8366","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGZ1,1BD0,6EGQ0,4EHJ0,6EGQ0,6EGQ0"
"8367","8EGM1,7EGW1,4EHI1,11LR1,1FN0"
"8368","8EGM1,7EGN0,11LR1,1DU0"
"8369","8EGP0,11LV0,4EGX0,4EGX0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8370","8EGM1,7EGW1,4EHI1,11LR1,1FN0"
"8371","8EGM1,7EGQ1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE1,2EGT1,14EIQ1,3DQR0,3ADZ1,9EGQ1,13BW1,1CI1"
"8372","8EGN0,11LV0,4EHI1,1BJ0,14EIQ0,3AFS1"
"8373","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO0,3APW1,3BFM1,3BIW1,9EGP0,13BW1,1BT1,3BKV1,3CDO1,3CQV0,4EGX0,3CHY1"
"8374","8EGM1,7EGR0,11LR0,4EGU1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV0,3CDY0,7EGR0,3AHR1,1BJ0,2EGQ1,7EGR1,4EGU1,3ANX1"
"8375","8EGO0,11LV0,4EGS0,4EGS0,12JN0,7EGT0,12IX0,14EGP0,13BZ1,2EGQ0,7EGT0,6EGO1,2EGQ0"
"8376","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EHI0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ1,1CE1"
"8377","8EGN0,11LV0,4EGO0,4EGO0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8378","8EGM1,7EGQ1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE1,2EGQ1,14EIQ1,3DQR0,3ADZ1,9EGQ1,13BW1,1CI1"
"8379","8EGM1,7EGS0,11LR0,4EGX1,1BR1,7EGS0,14EIQ0,12HU0,4EGX0,2EGQ1,14EIQ1,5T0,13FK0,14EIQ0,1BT1,1CM1,7EGS1,3AEL1,1DR0,3BOU1,1CY1,1DH0"
"8380","8EGM1,7EGQ1,4EGV1,11LR1,1FN0"
"8381","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGR0,1DI0,6EGR1,3DNZ0"
"8382","8EGM1,7EHI0,11LR0,4EGU1,1BR1,7EHI1,1DY0,12HV0,14EIQ1,4EGU0,14EIQ0,3ANY0,2EGQ0,3AFI0,3ACR0,13CW0,8EGM1,4EGU0,1DE1,13CD0,1DK0,4EGU0"
"8383","8EGM1,7EGY1,4EGX0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EGX0,7EGY0,3BGN1,2EGQ0,3DIM0,3CWZ0,3BWX0,13CT1,3BMV1"
"8384","8EGP0,11LV0,4EGU0,4EGU0,12JN0,7EGN0,12IX0,14EIQ0,13BZ1,2EGQ0,7EGN0,6EGQ0,13CE1,4EGU0"
"8385","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGW1,1BD0,6EGQ0,4EHJ0,6EGQ0,6EGQ0"
"8386","8EGN0,11LV0,4EGT0,4EGT0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8387","8EGM1,7EGQ1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE0,4EGV0,13DO1,2EGR1"
"8388","8EGP0,11LV0,4EGM0,4EGM0,12JN0,7EGT0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8389","8EGO0,11LV0,4EGU0,4EGU0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8390","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGS0,1DI1,3NS1,7EGN0,3DRX0"
"8391","8EGM1,7EGX0,11LR0,4EGX1,1BR1,7EGX1,1DY1,12GS0,2EGQ0,1EF1"
"8392","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGQ1,1CG1,13BW1,12HK0,2EGQ0,3ACO1,3APS1,6EGM0,3ATX1,7EGQ1,13CG1,9EGQ1,13DO0,8EGN1"
"8393","8EGM1,7EGP0,11LR0,4EGU1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGQ1,3NY1,3AFU0,13DO0,7EGP0"
"8394","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGT0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI0,6EGM0,1BZ1,1CE1"
"8395","8EGM1,7EGU0,11LR0,4EGX1,1BR0,14EIQ0,1AZ1,12HV0,2EGQ0,9EGO0,7EGU0"
"8396","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8397","8EGM1,7EGQ1,4EHJ0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX0,4EHJ1,1CG0,3AEK0,11HL0,1BP0,7EGQ0"
"8398","8EGQ0,11LV0,4EGM0,4EGM0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8399","8EGM1,7EGQ1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE1,2EGQ1,14EIQ1,3DQR0,3ADZ1,9EGQ1,13BW1,1CI1"
"8400","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8401","8EGM1,7EGQ1,4EHJ0,11LR0,12HX0,13BN1,1BF1,11JW0,3APX1,14EIQ0,1EJ0,14EIQ1,4EHJ1,13DY0,3CUZ0,2EGR1,9EGQ1,7EGQ0,13DE0,13CI1,3APY1,13CT1,1DW0,7EGQ1,1BW1"
"8402","8EGN0,11LV0,4EGM0,4EGM0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8403","8EGM1,7EGX0,11LR0,4EHJ1,1BR0,14EIQ0,1AZ0,4EHJ0,13EI0,14EIQ0,9EGQ0,3QW1,13CD0,2EGT0,3BCP1"
"8404","8EGM1,7EHI0,11LR0,4EGN0,7EHI1,4EGN0,13CT0,11JV0,2EGQ0,8EGM0,2EGQ0,14EIQ0"
"8405","8EGN0,11LV0,4EGY0,4EGY1,1BD1,7EGW0,7EGW1,2EGO0,3DKS0,12IZ0,3CRU0,3CQX0,11LQ0,1CM0,1BP0,14EGX0,3CFV0,3ST1,3BCM0"
"8406","8EGN0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO0,3UW1,1AZ0"
"8407","8EGM1,7EGT0,11LR0,4EGM0,7EGT1,4EGM1,12GI0,9EGQ0,3AFM1,1BL0"
"8408","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGT0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8409","8EGR1,7EGN0,11LR0,4EGT1,1BR1,7EGN1,1DY0,12HV0,14EIQ1,4EGT1,3DRU0,3PS1,14EIQ1,4EGT0,13BD1,7EGN1,7EGN0,8EGR1"
"8410","8EGQ0,11LV0,4EHJ0,4EHJ0,12JN0,7EGN0,12IX0,14EIQ0,13BZ0,3MO1,6EGM0,1DI1,3NS1,7EGN0,3DRX0"
"8411","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI1,3NS1,7EGY1,4EHJ0,3BHT1,3BKM1,3DNY0"
"8412","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGR0,7EGR0,6EGQ0,13EN0,2EGQ0,1DT0,4EGV0"
"8413","8EGM1,7EGQ1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGQ1,13AN1,1CE0,4EGY1,2EGQ1,2EGQ1,8EGM1"
"8414","8EGM1,7EGP0,11LR0,4EGX1,1BR1,7EGP1,1DY0,12HV0,14EIQ1,4EGX0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGQ0,1CO0,3APW1,3BFM1,3BIW1,9EGQ0,13BW1,1BT0,3CJM1,3CKT1"
"8415","8EGM1,7EGY1,4EGY1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGY0,4EGY0,14EIQ1,3ANV1,3DWZ0,3BEX1,1BT1,13CW0,2EGS0,1CT1,3CGQ1"
"8416","8EGN0,11LV0,4EGV0,4EGV1,1BD0,12IO0,13FS0,6EGQ0,3DIO0,3UW1,1AZ0"
"8417","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGW0,7EGW1,2EGQ0,3DKS0,12IZ0,3CRU0,3CQX0,11LQ0,1CM1,1CS1,6EGQ0,12GK0,2EGQ0,6EGQ0"
"8418","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGW1,1BD0,6EGQ0,4EHJ0,6EGQ0,6EGQ0"
"8419","8EGN0,11LV0,4EHJ0,4EHJ0,12JN0,7EHI1,1BD0,6EGQ0,4EHJ0,6EGQ0,6EGQ0"
"8420","8EGM1,7EGN0,11LR0,4EHJ1,1BR1,7EGN1,1DY0,12HV0,14EIQ1,4EHJ0,14EIQ0,3ANY1,13CI0,8EGM0,13BT1,2EGN0,1CO1,1DQ0,11HL0,4EHJ1,2EGN1,3BCD1,7EGN1,3CLN0,3CFM0,7EGN1"
"8421","8EGO0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGO1,7EGY1,3CET1"
"8422","8EGN0,11LV0,4EGV0,4EGV1,1BD1,7EGQ1,1CG0,3DNW0,9EGQ0,13CK0,3AMN0,3AHO0"
"8423","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8424","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGP1,1BD0,6EGQ0,4EHJ0,6EGQ0,6EGQ0"
"8425","8EGO0,11LV0,4EGM0,4EGM0,12JN0,7EGS0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8426","8EGP0,11LV0,4EGY0,4EGY1,1BD0,12IO0,13FS0,6EGM0,3DIO0,3UW1,1AZ0"
"8427","8EGN0,11LV0,4EGX0,4EGX0,12JN0,7EGP1,1BD0,6EGP0,4EGX0,6EGP0,6EGP0"
"8428","8EGM1,7EGP0,11LR0,4EGN0,7EGP1,4EGN0,13CT0,11JV0,2EGQ0,8EGM0,2EGQ0,14EIQ0"
"8429","8EGQ0,11LV0,4EGX0,4EGX0,12JN0,7EGU0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
"8430","8EGM1,7EGW1,4EGV1,11LR0,12HV0,14EIQ1,1BJ1,1EH0,11LN0,12HM0,7EGW0,4EGV0,14EIQ1,3ANV1,3DWZ0,3BEX1,1BT1,13CW0,2EGQ1,4EGV1,3BNP1,1CQ1,1DO0"
"8431","8EGM1,7EGR0,11LR0,4EGX1,1BR0,14EIQ0,1AZ1,12HV0,2EGS0,9EGQ1,3NY1,3AFU1,3AGJ1,14EIQ1,3DGV1,7EGR0,4EGX0,3EFS0,7EGR0"
"8432","8EGP0,11LV0,4EHJ0,4EHJ0,12JN0,7EGY0,12IX0,14EIQ0,13BZ0,3MO1,6EGQ0,1DI0,6EGQ0,1BZ0"
