"","index","paths"
"43514",5689,"8D1,7J1,4K1,1AX1"
"43515",12420,"8T0"
"43516",3398,"8T0"
"43517",7085,"8C1,7W1,4O1,1AX1"
"43518",18433,"8J0"
"43519",17908,"8T0"
"43520",17129,"8C1,7L0,4K0"
"43521",31875,"8J0"
"43522",9266,"8C1,7O1,4K1,1AX1"
"43523",24389,"8J0"
"43524",27782,"8C1,7W1,4K1,1AX1"
"43525",22609,"8C1,7J1,4G1,1AX1"
"43526",18747,"8J0"
"43527",24512,"8C1,7O1,4F1,1AX1"
"43528",14210,"8J0"
"43529",22543,"8C1,7W1,4U0"
"43530",30907,"8E0"
"43531",21985,"8A0"
"43532",7032,"8C1,7A1,4M1,1AX1"
"43533",23846,"8C1,7T0,4F1"
"43534",19602,"8J0"
"43535",17600,"8J0"
"43536",19639,"8A0"
"43537",969,"8C1,7A1,4M1,1AX1"
"43538",23427,"8C1,7O1,4C0"
"43539",3137,"8J0"
"43540",25759,"8C1,7T0,4K0"
"43541",30486,"8C1,7W1,4W1,1AX1"
"43542",17127,"8C1,7O1,4O1,1AX1"
"43543",13888,"8C1,7L0,4H0"
"43544",16326,"8C1,7T0,4G0"
"43545",18287,"8C1,7A1,4H1,1AX1"
"43546",19646,"8C1,7T0,4M0"
"43547",14995,"8T0"
"43548",29917,"8A0"
"43549",1451,"8J0"
"43550",2261,"8T0"
"43551",872,"8D1,7J1,4F1,1AX0"
"43552",26919,"4J0,6C0"
"43553",4995,"4M1,3DKL1,1BT0"
"43554",19606,"4K0,6C0"
"43555",25774,"4K0,6A0"
"43556",11863,"4K0,6A0"
"43557",470,"4M1,3DKL0,1CF1"
"43558",5828,"4F0,6E1,7T0,3DKM1"
"43559",950,"4F0,6C0"
"43560",1581,"4K0,6E1,7O1,1ER0"
"43561",31018,"4K0,6C0"
"43562",11434,"4K0,6D0"
"43563",32002,"4O1,3DKL0,1CF1"
"43564",13744,"4K0,6E1,7T0,3DKM1"
"43565",8542,"4M1,3DKL0,1CF1"
"43566",17516,"4K0,6C0"
"43567",12175,"4O1,3DKL0,1CF1"
"43568",20282,"4K0,6E1,7G0,3DKM1"
"43569",6688,"4M1,3DKL1,1BT0"
"43570",3938,"4H1,3DKL1,1BT0"
"43571",18886,"4F0,6C0"
"43572",22575,"4H1,3DKL1,1BT1"
"43573",28551,"4M1,3DKL0,1CF1"
"43574",573,"4J0,6A0"
"43575",21362,"4L0,6D0"
"43576",27961,"4K0,6C0"
"43577",1376,"4K0,6C0"
"43578",11440,"4A0,6A0"
"43579",14626,"4K0,6T0"
"43580",11768,"4K0,6C0"
"43581",27776,"4A0,6E1,7U1,1ER1"
"43582",3736,"4F0,6E1,7J0,3DKM1"
"43583",30659,"4K0,6C0"
"43584",29987,"4O1,3DKL1,1BT0"
"43585",3802,"4K0,6A0"
"43586",31565,"4M1,3DKL0,1CF1"
"43587",8606,"4F0,6A0"
"43588",20718,"4M1,3DKL0,1CF0"
"43589",28537,"4M1,3DKL0,1CF1"
"43590",16526,"4W0,6E1,7W0,3DKM1"
"43591",5801,"4C0,6C0"
"43592",9106,"4O1,3DKL0,1CF1"
"43593",15800,"4F0,6A0"
"43594",3263,"4K0,6E1,7U1,1ER0"
"43595",20062,"4F0,6T0"
"43596",26470,"4D0,6A0"
"43597",6713,"4K0,6E1,7T0,3DKM1"
"43598",19671,"4K0,6E1,7T0,3DKM1"
"43599",3437,"4K0,6E1,7T0,3DKM1"
"43600",1564,"4D0,6E1,7K0,3DKM1"
"43601",873,"4K0,6E1,7T0,3DKM0"
"43602",18290,"12LR0,11TV0,4K0,13ER0,3DKN0"
"43603",12533,"12LR0,11TV0,4C0,13ER0,3DKN0"
"43604",4174,"12LR0,11TV0,4M0,13ER0,3DKN0"
"43605",25853,"12LR0,11TV0,4M0,13ER1,4M1"
"43606",25817,"12LR0,11TV0,4F0,13ER0,3DKN0"
"43607",14833,"12LR0,11TV0,4J0,13ER0,3DKN0"
"43608",5944,"12LR0,11TV0,4M0,13ER1,4M1"
"43609",31510,"12LR0,11TV0,4A0,13ER0,3DKN0"
"43610",6693,"12LR0,11TV0,4K0,13ER0,3DKN0"
"43611",19214,"12LR0,11TV0,4F0,13ER0,3DKN0"
"43612",16599,"12LR0,11TV0,4J0,13ER0,3DKN0"
"43613",29369,"12LR0,11TV0,4G0,13ER0,3DKN0"
"43614",31690,"12LR0,11TV0,4K0,13ER1,4K0"
"43615",27208,"12LR0,11TV0,4F0,13ER0,3DKN0"
"43616",5234,"12LR0,11TV0,4F0,13ER1,4F0"
"43617",29119,"12LR0,11TV0,4F0,13ER0,3DKN0"
"43618",9442,"12LR0,11TV0,4K0,13ER0,3DKN0"
"43619",22910,"12LR0,11TV0,4O1,1Z0"
"43620",32382,"12LR0,11TV0,4L0,13ER0,3DKN0"
"43621",18252,"12LR0,11TV1"
"43622",16568,"12LR0,11TV0,4K0,13ER1,4K0"
"43623",18479,"12LR0,11TV0,4D0,13ER0,3DKN0"
"43624",15504,"12LR0,11TV0,4K0,13ER0,3DKN0"
"43625",8614,"12LR0,11TV1"
"43626",23753,"12LR0,11TV0,4O1,1Z1"
"43627",1371,"12LR0,11TV0,4H0,13ER0,3DKN1,1EH0"
"43628",8949,"12LR0,11TV0,4F0,13ER0,3DKN0"
"43629",27636,"12LR0,11TV1"
"43630",5985,"12LR0,11TV0,4M0,13ER0,3DKN0"
"43631",11368,"12LR0,11TV0,4H0,13ER0,3DKN0"
"43632",24151,"12LR0,11TV0,4M0,13ER0,3DKN0"
"43633",4367,"12LR0,11TV0,4O1,1Z1"
"43634",10236,"12LR0,11TV0,4K0,13ER0,3DKN0"
"43635",13881,"12LR0,11TV0,4F0,13ER0,3DKN0"
"43636",16389,"12LR0,11TV0,4K0,13ER0,3DKN0"
"43637",22877,"12LR0,11TV0,4M0,13ER0,3DKN0"
"43638",19069,"12LR0,11TV0,4W1,1Z1"
"43639",4405,"12LR0,11TV0,4F0,13ER0,3DKN1,1EH1"
"43640",31374,"12LR0,11TV0,4K0,13ER0,3DKN0"
"43641",28902,"12LR0,11TV0,4K0,13ER1,4K0"
"43642",24865,"12LR1"
"43643",20726,"12LR1"
"43644",13004,"12LR0,11TV0,4K0,13ER0,3DKN0"
"43645",25685,"12LR0,11TV0,4M0,13ER0,3DKN0"
"43646",26868,"12LR0,11TV0,4J0,13ER0,3DKN0"
"43647",11827,"12LR0,11TV1"
"43648",11463,"12LR0,11TV0,4K0,13ER0,3DKN0"
"43649",20720,"12LR0,11TV0,4F0,13ER0,3DKN0"
"43650",27617,"12LR0,11TV0,4M0,13ER0,3DKN0"
"43651",874,"12LR0,11TV0,4K0,13ER0,3DKN1,1EH0"
"43652",7027,"11DKO0,7J0,6C0"
"43653",23822,"11DKO0,7U1,1GM0"
"43654",19204,"11DKO0,7T0,6E1,3DKP1,13AI0,9C0"
"43655",14293,"11DKO0,7J0,6A0"
"43656",25840,"11DKO0,7D0,6C0"
"43657",21469,"11DKO1"
"43658",3621,"11DKO0,7J0,6D0"
"43659",14,"11DKO0,7O0,6A0"
"43660",32442,"11DKO0,7U1,1GM1,2A1"
"43661",13006,"11DKO1"
"43662",19727,"11DKO0,7X1,1GM1,2L1"
"43663",27078,"11DKO1"
"43664",2480,"11DKO0,7L0,6D0"
"43665",13451,"11DKO0,7T0,6A0"
"43666",2479,"11DKO0,7H0,6E1,3DKP0"
"43667",16512,"11DKO0,7T0,6E1,3DKP1,13AI1"
"43668",13895,"11DKO0,7J0,6C0"
"43669",17035,"11DKO0,7U1,1GM0"
"43670",3829,"11DKO0,7T0,6A0"
"43671",11979,"11DKO0,7G0,6C0"
"43672",21647,"11DKO0,7W0,6C0"
"43673",23871,"11DKO0,7L0,6A0"
"43674",27869,"11DKO0,7T0,6E1,3DKP0"
"43675",14957,"11DKO0,7A1,1GM1,2A1"
"43676",15057,"11DKO0,7T0,6E1,3DKP1,13AI0,9A1"
"43677",11624,"11DKO0,7M0,6C0"
"43678",11802,"11DKO0,7J0,6A0"
"43679",9959,"11DKO0,7W0,6E1,3DKP0"
"43680",15572,"11DKO0,7A1,1GM1,2J0"
"43681",12474,"11DKO0,7H0,6E1,3DKP0"
"43682",17321,"11DKO0,7T0,6D0"
"43683",18097,"11DKO0,7J0,6A0"
"43684",30417,"11DKO0,7J0,6A0"
"43685",11814,"11DKO0,7G0,6E1,3DKP0"
"43686",21597,"11DKO0,7A1,1GM0"
"43687",3987,"11DKO0,7J0,6D0"
"43688",13755,"11DKO0,7A1,1GM1,2A1"
"43689",4881,"11DKO0,7U1,1GM1,2A1"
"43690",11666,"11DKO0,7W0,6C0"
"43691",4982,"11DKO0,7J0,6A0"
"43692",22637,"11DKO0,7G0,6A0"
"43693",26203,"11DKO0,7A1,1GM1,2A1"
"43694",14455,"11DKO0,7U1,1GM0"
"43695",24515,"11DKO1"
"43696",22661,"11DKO0,7D0,6A0"
"43697",6287,"11DKO0,7J0,6C0"
"43698",4524,"11DKO0,7W0,6E1,3DKP0"
"43699",10060,"11DKO0,7O0,6E1,3DKP1,13AI1"
"43700",17220,"11DKO0,7T0,6A0"
"43701",875,"11DKO0,7T0,6E1,3DKP1,13AI0,9A1"
"43702",29057,"4M0,11AE1,1AS1"
"43703",14765,"4G0,11AE0,1ACJ0,13AFR1,13JR0,7A0"
"43704",28323,"4O1,3DKQ1"
"43705",30756,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7U0"
"43706",26498,"4M0,11AE0,1ACJ0,13AFR1,13JR0,7X0"
"43707",30470,"4K0,11AE0,1ACJ0,13AFR1,13JR1,1CH1"
"43708",17983,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7G0"
"43709",24527,"4F0,11AE0,1ACJ0,13AFR1,13JR0,7O1,1CR0,1BK1"
"43710",12961,"4G0,11AE1,1AS0"
"43711",30039,"4H1,3DKQ0"
"43712",23961,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7D0"
"43713",31438,"4J0,11AE0,1ACJ0,13AFR1,13JR0,7T0"
"43714",4546,"4H1,3DKQ1"
"43715",14970,"4J0,11AE0,1ACJ0,13AFR1,13JR0,7T0"
"43716",17298,"4M0,11AE0,1ACJ0,13AFR1,13JR0,7O1,1CR0,1BK0"
"43717",10236,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7A0"
"43718",17967,"4M0,11AE0,1ACJ0,13AFR1,13JR0,7W0"
"43719",20871,"4G0,11AE0,1ACJ0,13AFR1,13JR0,7X0"
"43720",29563,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7L0"
"43721",6984,"4K0,11AE0,1ACJ0,13AFR1,13JR1,1CH0"
"43722",22459,"4F0,11AE0,1ACJ0,13AFR0"
"43723",15716,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7T0"
"43724",16275,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7H0"
"43725",1025,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7H0"
"43726",24893,"4F0,11AE0,1ACJ0,13AFR1,13JR0,7O1,1CR1"
"43727",22293,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7L0"
"43728",22210,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7H0"
"43729",29144,"4M0,11AE0,1ACJ0,13AFR1,13JR0,7G0"
"43730",20716,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7U0"
"43731",26728,"4M0,11AE0,1ACJ1"
"43732",11751,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7O1,1CR1"
"43733",21621,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7T0"
"43734",28138,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7U0"
"43735",20688,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7K0"
"43736",21773,"4F0,11AE0,1ACJ0,13AFR1,13JR0,7A0"
"43737",28870,"4M0,11AE0,1ACJ0,13AFR1,13JR0,7W0"
"43738",14980,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7O1,1CR1"
"43739",12365,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7U0"
"43740",31152,"4F0,11AE1,1AS1"
"43741",27363,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7T0"
"43742",4854,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7L0"
"43743",22670,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7W0"
"43744",10338,"4K0,11AE0,1ACJ0,13AFR1,13JR0,7G0"
"43745",24115,"4E0,11AE0,1ACJ0,13AFR1,13JR0,7T0"
"43746",4646,"4L1,3DKQ1"
"43747",15246,"4F0,11AE0,1ACJ0,13AFR1,13JR0,7G0"
"43748",17888,"4C0,11AE0,1ACJ0,13AFR1,13JR0,7L0"
"43749",28485,"4F0,11AE0,1ACJ0,13AFR1,13JR0,7O1,1CR0,1BK0"
"43750",21729,"4M0,11AE0,1ACJ0,13AFR1,13JR0,7G0"
"43751",876,"4C0,11AE0,1ACJ0,13AFR1,13JR0,7T0"
"43752",9510,"2L0,13AG0,7G1,3DKR0,1AQ1,1AI1"
"43753",29963,"2A0,13AG1,7U0"
"43754",19118,"2A0,13AG0,7W0"
"43755",17070,"2J0,13AG0,7W0"
"43756",17101,"2A0,13AG0,7U0"
"43757",6890,"2A0,13AG0,7J0"
"43758",11713,"2A0,13AG0,7T1,3DKR1"
"43759",25753,"2A0,13AG0,7A0"
"43760",3771,"2H1,6A0"
"43761",11923,"2A0,13AG0,7D0"
"43762",3204,"2A0,13AG0,7O0"
"43763",22274,"2J0,13AG0,7W0"
"43764",7378,"2A0,13AG0,7G1,3DKR0,1AQ1,1AI0"
"43765",10242,"2A0,13AG1,7A1,4M1"
"43766",26560,"2L0,13AG1,7D1,4K0,2L1,1CE0"
"43767",5155,"2A0,13AG0,7T1,3DKR0,1AQ0"
"43768",24827,"2H1,6C1"
"43769",1574,"2A0,13AG0,7L0"
"43770",11140,"2A0,13AG0,7J0"
"43771",29296,"2E0,13AG0,7A0"
"43772",15169,"2H1,6A0"
"43773",1134,"2A0,13AG0,7J0"
"43774",23448,"2A0,13AG0,7L0"
"43775",3090,"2L0,13AG1,7O1,4M1"
"43776",28840,"2A0,13AG1,7T1,4K0,2A0"
"43777",3152,"2H1,6A0"
"43778",30560,"2A0,13AG1,7U0"
"43779",1055,"2A0,13AG0,7T1,3DKR0,1AQ0"
"43780",17839,"2A0,13AG0,7J0"
"43781",18927,"2A0,13AG0,7W0"
"43782",11423,"2A0,13AG0,7J0"
"43783",9718,"2L0,13AG0,7U0"
"43784",7607,"2L0,13AG1,7H0"
"43785",11578,"2A0,13AG1,7A1,4M1"
"43786",8217,"2A0,13AG0,7O0"
"43787",21777,"2A0,13AG0,7H0"
"43788",2270,"2L0,13AG0,7O0"
"43789",28883,"2A0,13AG0,7D0"
"43790",27329,"2A0,13AG1,7A1,4K0,2A0"
"43791",21176,"2H1,6D0"
"43792",1516,"2A0,13AG0,7G1,3DKR0,1AQ1,1AI1"
"43793",6974,"2D1,6E1"
"43794",11391,"2L0,13AG0,7G1,3DKR0,1AQ0"
"43795",3244,"2A0,13AG1,7H0"
"43796",19605,"2E0,13AG0,7K0"
"43797",7216,"2L0,13AG1,7T1,4F0,2L1,1CE0"
"43798",13749,"2A0,13AG1,7W1,4O1"
"43799",26470,"2A0,13AG0,7G1,3DKR0,1AQ0"
"43800",30611,"2L0,13AG1,7A1,4F0,2L1,1CE0"
"43801",877,"2L0,13AG1,7O1,4F0,2L1,1CE1"
"43802",29018,"4K0,7A1,4K0,2E1"
"43803",11201,"4K0,7J1,4K0,2J1"
"43804",22830,"4U1"
"43805",7280,"4K0,7O0,3DKS0"
"43806",1750,"4J0,7J1,4J0,2A0,11CL0"
"43807",23204,"4K0,7G0,3DKS0"
"43808",23298,"4H0,7H0,3DKS0"
"43809",13211,"4M0,7A1,4M1"
"43810",19148,"4K0,7G0,3DKS0"
"43811",6939,"4K0,7O0,3DKS0"
"43812",16632,"4M0,7A1,4M1"
"43813",31813,"4F0,7G0,3DKS0"
"43814",3925,"4H0,7J1,4H0,2A0,11CL0"
"43815",25285,"4K0,7X0,3DKS0"
"43816",29195,"4M0,7D0,3DKS0"
"43817",28663,"4F0,7G0,3DKS0"
"43818",21400,"4M0,7W0,3DKS0"
"43819",28092,"4K0,7A1,4K0,2L0,11CL0"
"43820",171,"4K0,7G0,3DKS0"
"43821",9952,"4K0,7G0,3DKS0"
"43822",1379,"4O1"
"43823",12733,"4O1"
"43824",7190,"4K0,7T0,3DKS0"
"43825",15728,"4W1"
"43826",29543,"4F0,7T0,3DKS0"
"43827",22494,"4K0,7G0,3DKS0"
"43828",6999,"4J0,7G0,3DKS0"
"43829",31768,"4F0,7L1,4F0,2A0,11CL0"
"43830",29948,"4L0,7D0,3DKS0"
"43831",15905,"4C0,7L1,4C1"
"43832",18829,"4M0,7J1,4M1"
"43833",9523,"4K0,7G0,3DKS0"
"43834",17737,"4M0,7A1,4M1"
"43835",21,"4W1"
"43836",32072,"4M0,7O0,3DKS0"
"43837",18621,"4K0,7O0,3DKS0"
"43838",15775,"4F0,7J1,4F0,2A0,11CL1"
"43839",20957,"4M0,7D0,3DKS0"
"43840",13103,"4K0,7A1,4K0,2A0,11CL0"
"43841",30357,"4F0,7L1,4F0,2H0,11CL0"
"43842",19207,"4C0,7G0,3DKS0"
"43843",11655,"4F0,7J1,4F0,2A0,11CL0"
"43844",24621,"4K0,7D0,3DKS0"
"43845",10293,"4K0,7J1,4K0,2A0,11CL0"
"43846",25503,"4L0,7G0,3DKS0"
"43847",15316,"4W1"
"43848",6601,"4M0,7O0,3DKS0"
"43849",7662,"4E0,7O0,3DKS0"
"43850",10720,"4F0,7O0,3DKS1"
"43851",878,"4L0,7G0,3DKS0"
"43852",13087,"6E1,4F0,7L0,2A0,13FN0"
"43853",18044,"6E1,4U1"
"43854",9808,"6A0"
"43855",16331,"6E1,4M0,7A0,2E0,13FN0"
"43856",204,"6A0"
"43857",26275,"6E1,4K0,7T1,1Z1,2L0"
"43858",22883,"6E1,4M0,7W1,1Z1,2A1,4M1"
"43859",3644,"6E1,4G0,7T1,1Z0"
"43860",12093,"6E1,4K0,7H1,1Z1,2A1,4K1"
"43861",20013,"6A0"
"43862",32354,"6C0"
"43863",11773,"6T0"
"43864",6982,"6E1,4F0,7J0,2A0,13FN0"
"43865",239,"6E1,4O1"
"43866",13297,"6D0"
"43867",14574,"6E1,4U1"
"43868",32122,"6C0"
"43869",1818,"6C0"
"43870",27205,"6D0"
"43871",20450,"6C0"
"43872",23759,"6A0"
"43873",11314,"6A0"
"43874",26098,"6A0"
"43875",21867,"6E1,4K0,7T1,1Z1,2A1,4K1"
"43876",14177,"6E1,4K0,7H1,1Z0"
"43877",17350,"6A0"
"43878",6693,"6A0"
"43879",14610,"6E1,4F0,7T1,1Z1,2J1,4F1"
"43880",28315,"6E1,4K0,7A0,2L0,13FN0"
"43881",334,"6E1,4C0,7J0,2E0,13FN0"
"43882",9610,"6A0"
"43883",14797,"6E1,4M0,7U1,1Z1,2A1,4M1"
"43884",27617,"6A0"
"43885",26655,"6E1,4O1"
"43886",31262,"6A0"
"43887",5167,"6E1,4K0,7J0,2J1"
"43888",29097,"6C0"
"43889",7502,"6E1,4M0,7A0,2L0,13FN1,1BF1"
"43890",24658,"6A0"
"43891",25294,"6C0"
"43892",28565,"6E1,4A0,7G0,2A0,13FN0"
"43893",6707,"6C0"
"43894",24692,"6E1,4G0,7U1,1Z1,2A1,4G0"
"43895",19468,"6E1,4M0,7A0,2D0,13FN0"
"43896",28707,"6E1,4F0,7A0,2L0,13FN1,1BF0"
"43897",19912,"6A0"
"43898",29980,"6E1,4K0,7T1,1Z1,2A1,4K1"
"43899",13004,"6L0"
"43900",12965,"6E1,4W1"
"43901",879,"6E1,4M0,7A0,2A0,13FN0"
"43902",5512,"13AI0,4K0,7H0"
"43903",29493,"13AI1,3DKT1,1DE0,2D0"
"43904",18050,"13AI0,4L0,7D0"
"43905",15442,"13AI0,4M0,7W0"
"43906",10597,"13AI1,3DKT0"
"43907",4860,"13AI0,4K0,7D0"
"43908",19727,"13AI0,4K0,7X1,1AI1"
"43909",13536,"13AI1,3DKT1,1DE1"
"43910",20838,"13AI0,4M0,7A0"
"43911",30284,"13AI1,3DKT1,1DE1"
"43912",14810,"13AI0,4K0,7G0"
"43913",32441,"13AI1,3DKT1,1DE0,2L1"
"43914",23984,"13AI1,3DKT1,1DE1"
"43915",30034,"13AI0,4H0,7W0"
"43916",17466,"13AI0,4K0,7H0"
"43917",6644,"13AI0,4M0,7W0"
"43918",31985,"13AI0,4F0,7J0"
"43919",6096,"13AI0,4K0,7G0"
"43920",8659,"13AI0,4F0,7O0"
"43921",1586,"13AI1,3DKT1,1DE1"
"43922",21300,"13AI0,4F0,7A0"
"43923",15694,"13AI0,4K0,7D0"
"43924",643,"13AI0,4F0,7L0"
"43925",7930,"13AI1,3DKT0"
"43926",16881,"13AI0,4F0,7G0"
"43927",14961,"13AI1,3DKT1,1DE1"
"43928",7402,"13AI0,4F0,7O0"
"43929",11737,"13AI0,4M0,7W0"
"43930",1380,"13AI0,4M0,7A0"
"43931",17033,"13AI0,4G0,7X1,1AI0"
"43932",8810,"13AI0,4W1"
"43933",14759,"13AI0,4F0,7T0"
"43934",18033,"13AI0,4C0,7D0"
"43935",26616,"13AI0,4K0,7O0"
"43936",30541,"13AI0,4H0,7T0"
"43937",2158,"13AI1,3DKT1,1DE1"
"43938",12923,"13AI0,4F0,7T0"
"43939",2336,"13AI0,4F0,7J0"
"43940",535,"13AI1,3DKT1,1DE1"
"43941",11811,"13AI0,4K0,7T0"
"43942",5895,"13AI1,3DKT1,1DE0,2E0"
"43943",18554,"13AI0,4K0,7U0"
"43944",13871,"13AI0,4F0,7O0"
"43945",19054,"13AI1,3DKT0"
"43946",25805,"13AI0,4F0,7L0"
"43947",21601,"13AI1,3DKT1,1DE1"
"43948",13876,"13AI0,4K0,7J0"
"43949",18813,"13AI1,3DKT1,1DE1"
"43950",2498,"13AI1,3DKT1,1DE1"
"43951",880,"13AI0,4K0,7D0"
"43952",12396,"11DKU0,4F0,1AIU0,12DKV0"
"43953",9677,"11DKU0,4M1,7T0,1NV1"
"43954",8866,"11DKU0,4K1,7H0,1NV0,13EO0"
"43955",18007,"11DKU1"
"43956",1713,"11DKU0,4E0,1AIU0,12DKV0"
"43957",7617,"11DKU0,4J0,1AIU0,12DKV0"
"43958",19667,"11DKU0,4K1,7G0,1NV0,13EO0"
"43959",31681,"11DKU0,4K1,7O0,1NV0,13EO1"
"43960",21522,"11DKU0,4K1,7T0,1NV0,13EO0"
"43961",30726,"11DKU0,4K1,7K0,1NV0,13EO0"
"43962",7638,"11DKU0,4M1,7W0,1NV0,13EO0"
"43963",16106,"11DKU0,4M1,7W0,1NV0,13EO0"
"43964",11072,"11DKU0,4C1,7U1,9A1"
"43965",13571,"11DKU0,4O0,1AIU0,12DKV0"
"43966",12983,"11DKU0,4M1,7A1,9A1"
"43967",24726,"11DKU0,4F0,1AIU0,12DKV0"
"43968",7977,"11DKU1"
"43969",31354,"11DKU0,4K1,7T0,1NV0,13EO0"
"43970",31832,"11DKU0,4K1,7A1,9T1"
"43971",28746,"11DKU1"
"43972",17422,"11DKU0,4M1,7A1,9A1"
"43973",19028,"11DKU0,4M1,7J1,9J1"
"43974",3484,"11DKU0,4O0,1AIU0,12DKV0"
"43975",4758,"11DKU0,4F0,1AIU0,12DKV0"
"43976",15213,"11DKU0,4M1,7T0,1NV0,13EO0"
"43977",13080,"11DKU0,4K1,7T0,1NV0,13EO0"
"43978",1046,"11DKU0,4U0,1AIU0,12DKV0"
"43979",2445,"11DKU0,4K1,7O0,1NV0,13EO0"
"43980",10600,"11DKU0,4F0,1AIU0,12DKV0"
"43981",22444,"11DKU0,4K1,7U1,9A1"
"43982",27213,"11DKU1"
"43983",16238,"11DKU0,4K1,7H0,1NV0,13EO0"
"43984",9462,"11DKU0,4F0,1AIU0,12DKV0"
"43985",4422,"11DKU1"
"43986",30426,"11DKU0,4K1,7H0,1NV0,13EO0"
"43987",23553,"11DKU0,4F0,1AIU1"
"43988",23631,"11DKU0,4H0,1AIU0,12DKV0"
"43989",17779,"11DKU0,4K1,7A1,9A1"
"43990",24448,"11DKU0,4F0,1AIU0,12DKV0"
"43991",462,"11DKU0,4K1,7U1,9E0"
"43992",8546,"11DKU0,4F0,1AIU0,12DKV0"
"43993",3327,"11DKU0,4F0,1AIU0,12DKV0"
"43994",16806,"11DKU0,4K1,7X1,9A1"
"43995",16862,"11DKU0,4F0,1AIU0,12DKV0"
"43996",18012,"11DKU0,4F0,1AIU0,12DKV0"
"43997",23653,"11DKU0,4E0,1AIU0,12DKV0"
"43998",8623,"11DKU0,4F0,1AIU0,12DKV0"
"43999",5700,"11DKU0,4K1,7O0,1NV0,13EO0"
"44000",28834,"11DKU0,4F0,1AIU0,12DKV1"
"44001",881,"11DKU1"
"44002",29164,"2J0,4K0,6C0"
"44003",12118,"2E0,4H0,6A0"
"44004",3441,"2D1,1DT0,4F0"
"44005",12864,"2J0,4K0,6A0"
"44006",16052,"2A0,4U0,6A0"
"44007",16282,"2A0,4G0,6E1,7A1,1LO1"
"44008",1138,"2J0,4K0,6E1,7J1,1LO0"
"44009",11768,"2H1,1DT0,4K0"
"44010",32449,"2A0,4D0,6E1,7T0,3DKW1"
"44011",20502,"2A0,4J0,6A0"
"44012",17358,"2A0,4K0,6E1,7T0,3DKW1"
"44013",25797,"2A0,4W1"
"44014",7145,"2A0,4J0,6C0"
"44015",16819,"2H1,1DT1"
"44016",27068,"2D1,1DT1"
"44017",11987,"2A0,4K0,6E1,7G0,3DKW0,1EK0"
"44018",22048,"2A0,4K0,6A0"
"44019",16919,"2A0,4O1"
"44020",12362,"2L0,4J0,6A0"
"44021",7709,"2A0,4M0,6C0"
"44022",29959,"2A0,4M0,6E1,7A1,1LO0"
"44023",29126,"2A0,4F0,6A0"
"44024",3012,"2A0,4O1"
"44025",16134,"2E0,4M0,6A0"
"44026",9188,"2A0,4F0,6E1,7G0,3DKW0,1EK1"
"44027",18422,"2E0,4F0,6A0"
"44028",20860,"2A0,4L0,6E1,7G0,3DKW1"
"44029",2034,"2A0,4K0,6E1,7T0,3DKW1"
"44030",19811,"2E0,4W1"
"44031",1875,"2A0,4F0,6A0"
"44032",2464,"2A0,4G0,6C0"
"44033",988,"2A0,4K0,6C0"
"44034",14548,"2L0,4K0,6A0"
"44035",315,"2A0,4F0,6A0"
"44036",15367,"2A0,4K0,6E1,7T0,3DKW1"
"44037",8942,"2A0,4G0,6C0"
"44038",17817,"2A0,4K0,6C0"
"44039",31882,"2J0,4F0,6E1,7A1,1LO0"
"44040",28940,"2A0,4K0,6E1,7T0,3DKW1"
"44041",9389,"2A0,4F0,6E1,7K0,3DKW1"
"44042",22041,"2H1,1DT0,4M1"
"44043",27797,"2L0,4U0,6E1,7W1,1LO0"
"44044",29732,"2A0,4F0,6A0"
"44045",1432,"2A0,4K0,6C0"
"44046",7987,"2J0,4F0,6E1,7T0,3DKW1"
"44047",26501,"2A0,4M0,6A0"
"44048",22098,"2A0,4F0,6A0"
"44049",26446,"2A0,4E0,6C0"
"44050",5878,"2A0,4T0,6E1,7D0,3DKW1"
"44051",882,"2A0,4F0,6A0"
"44052",1948,"7J0"
"44053",12369,"7J0"
"44054",18918,"7T1,1LM1,3DKX0,7T1,1BK1"
"44055",9134,"7G0"
"44056",21085,"7K1,1LM1,3DKX0,7K0,6E0"
"44057",31535,"7T1,1LM1,3DKX1,6E1,2A1"
"44058",31748,"7A1,1LM1,3DKX1,6C1,2A1"
"44059",14893,"7O1,1LM0"
"44060",31616,"7W1,1LM1,3DKX0,7W0,6E0"
"44061",24971,"7U0"
"44062",17492,"7O1,1LM0"
